Dealer_Name,Dealer_Type,Dealer_Address,City,State,Mobile,Email,Domain,Map_Location
"Dhone Kia CPO, Clover Hills",PRE-OWNED CARS,"THE PEAK, OPP TO CLOVER HILL PLAZA MALL",Pune,Maharashtra,7264873000,gmsales@dhonekia.com,https://dhone-wheels-hadapsar-kia.com,"https://www.google.com/maps/search/18.467945,73.90062,Dhone%20Kia%20CPO,%20Clover%20Hills,OPP%20TO%20CLOVER%20HILL%20PLAZA%20MALL"
"Aman Kia CPO, Pimple Gurav",PRE-OWNED CARS,"Survey No.89/1, Ground FloorChandrarang Group, Near JRD Flyover",Pune,Maharashtra,020-71533839,cpo@amankia.in,https://aman-motors-midc-chinchwad-kia.com,"https://www.google.com/maps/search/18.654194,73.803516,Aman%20Kia%20CPO,%20Pimple%20Gurav,Chandrarang%20Group,%20Near%20JRD%20Flyover"
"Crystal Auto CPO, Navale Bridge",PRE-OWNED CARS,"S. No. 51/2A/1A,NAVLE ICONNAVLE BRIDGE,NARHE",Pune,Maharashtra,8411888966,precars.bn@crystalauto.co.in,https://crystal-auto-baner-kia.com,"https://www.google.com/maps/search/18.460032%20,73.822323%20,Crystal%20Auto%20CPO,%20Navale%20Bridge,NAVLE%20BRIDGE,NARHE"
"Dhone Wheels, Satara Road",SERVICE,"Dhone Wheels Pvt Ltd, Survey No 649, Part N0 – 7, Gangadham – Katraj Road, Bibvewadi, Pune",Pune,Maharashtra,9307300340,wm.satararoad@dhonekia.com,https://dhone-wheels-satara-road-kia.com,"https://www.google.com/maps/search/18.4498414,73.87479689999999,Dhone%20Wheels,%20Satara%20Road,t%20N0%20%E2%80%93%207,%20Gangadham%20%E2%80%93%20Katraj%20Road,%20Bibvewadi,%20Pune"
"Dhone Wheels, Hadapsar",SERVICE,"S. No. 82/2, Pune Solapur HighwayManjri, Hadapsar",Pune,Maharashtra,7745861007,wm.hadapsar@dhonekia.com,https://dhone-wheels-hadapsar-kia.com,"https://www.google.com/maps/search/18.496189,73.972191,Dhone%20Wheels,%20Hadapsar,Manjri,%20Hadapsar"
"Aman Motors, MIDC Chinchwad",SERVICE,"Plot No. 33/2, D2 Block, MIDCChinchwad 411019",Pune,Maharashtra,7666904084,service@amankia.in,https://aman-motors-midc-chinchwad-kia.com,"https://www.google.com/maps/search/18.65388,73.79993,Aman%20Motors,%20MIDC%20Chinchwad,Chinchwad%20411019"
"Crystal Auto, Bavdhan",SERVICE,"Mumbai Bangalore National Highway, TalukS No. 320/1/1A, Bavdhan Badruk",Pune,Maharashtra,,servicemanager.bv@crystalauto.co.in,https://crystal-auto-baner-kia.com,"https://www.google.com/maps/search/18.520202,73.768487,Crystal%20Auto,%20Bavdhan,S%20No.%20320/1/1A,%20Bavdhan%20Badruk"
"Crystal Auto, Baner",SERVICE,"19/1 Patil Nagar, Off Mumbai Bangalore Highway",Pune,Maharashtra,9373134100,servicemanager.bv@crystalauto.co.in,https://crystal-auto-baner-kia.com,"https://www.google.com/maps/search/18.51734,73.77683,Crystal%20Auto,%20Baner,Off%20Mumbai%20Bangalore%20Highway"
"Pipada Kia, sangamner",SALES,"Plot No –Survey No -259/11pune Nashik Highway , Ghulewadi",Sangamner,Maharashtra,9511792371,smkiasangamner@gmail.com,https://pipada-kia-sangamner.com,"https://www.google.com/maps/search/19.5958940,74.194374,Pipada%20Kia,%20sangamner,pune%20Nashik%20Highway%20,%20Ghulewadi"
"Pipada Kia, sangamner",SERVICE,"Plot No –Survey No -259/11pune Nashik Highway , Ghulewadi",Sangamner,Maharashtra,,,https://pipada-kia-sangamner.com,"https://www.google.com/maps/search/19.5958940%20,74.194374,Pipada%20Kia,%20sangamner,pune%20Nashik%20Highway%20,%20Ghulewadi"
"Konduskar Kia, Kolhapur Road, Sangli",SALES,"222/2, Sai Nagar,Kolhapur Road, Sangli,",Sangli,Maharashtra,7796611118,sm.sangli@konduskar-kia.in,,"https://www.google.com/maps/search/16.836671,74.564029,Konduskar%20Kia,%20Kolhapur%20Road,%20Sangli,Kolhapur%20Road,%20Sangli,"
"Celebrate Kia, Pune Highway",SALES,"Gate No.304/2B,Solapur Pune HighwayNear Vinayak Petrol Pump",Solapur,Maharashtra,9804184184,salesm@celebratekia.com,https://celebrate-kia-pune-highway.com,"https://www.google.com/maps/search/17.7302443,75.8333308,Celebrate%20Kia,%20Pune%20Highway,Near%20Vinayak%20Petrol%20Pump"
"Celebrate Kia, Pune Highway",SERVICE,"Gate No.304/2B,Solapur Pune HighwayNear Vinayak Petrol Pump",Solapur,Maharashtra,9804184184,servicem@celebratekia.com,https://celebrate-kia-pune-highway.com,"https://www.google.com/maps/search/17.7302443,75.8333308,Celebrate%20Kia,%20Pune%20Highway,Near%20Vinayak%20Petrol%20Pump"
"Shreenath, Thane",SALES,"Shop No 77, Area No 102Manpada Junction Ghodbunder Road",Thane,Maharashtra,+912248966060,sales.kia@shreenath-kia.in,https://shreenath-thane-kia.com,"https://www.google.com/maps/search/19.2379281,72.9756336,Shreenath,%20Thane,Manpada%20Junction%20Ghodbunder%20Road"
"Shreenath Thane CPO, Flower Valley Complex",PRE-OWNED CARS,"SX/G 01 Ground Floor, X Shopping Centre, Flower Valley Complex CHS Ltd,",Thane,Maharashtra,9321913672,sales.konfidence@shreenath-kia.in,https://shreenath-thane-kia.com,"https://www.google.com/maps/search/19.207545,72.972652,Shreenath%20Thane%20CPO,%20Flower%20Valley%20Complex,X%20Shopping%20Centre,%20Flower%20Valley%20Complex%20CHS%20Ltd,"
"Shreenath, Thane",SERVICE,"Gurjeet Embrioderies, Near AirforceGate No.2, Kolshet",Thane,Maharashtra,9664626666,sm.thane@shreenath-kia.in,https://shreenath-thane-kia.com,"https://www.google.com/maps/search/19.2406838,72.9919167,Shreenath,%20Thane,Gate%20No.2,%20Kolshet"
"Autobahn Kia, Vasai",SALES,"Arihant Eastate S.No 5, Opp. Gavdevi Temple Sativali",Vasai,Maharashtra,9029292929,info@kia-autobahn.com,,"https://www.google.com/maps/search/19.40481548,72.87760045,Autobahn%20Kia,%20Vasai,%20Opp.%20Gavdevi%20Temple%20Sativali"
"Punya Kia, Imphal",SALES,"Opp.Bir Tikendrajit Intnl Airport,Changangei Uchekon,",Imphal,Manipur,8794740552,kiaindiaimphal@gmail.com,https://punya-kia-imphal.com,"https://www.google.com/maps/search/24.768817,93.899471,Punya%20Kia,%20Imphal,Changangei%20Uchekon,"
"Punya Kia, Imphal",SERVICE,"Opp.Bir Tikendrajit Intnl Airport,Changangei Uchekon,",Imphal,Manipur,9402983938,kiaindiaimphal@gmail.com,https://punya-kia-imphal.com,"https://www.google.com/maps/search/24.768817,93.899471,Punya%20Kia,%20Imphal,Changangei%20Uchekon,"
"LBS KIA,Aizawl",SALES,"FALKLAND NEAR SBI BANK,F-A17(B)",Aizwal,Mizoram,,sales@lbskia.co.in,https://lbs-kiaaizawl.com,"https://www.google.com/maps/search/23.739393,92.743106,LBS%20KIA,Aizawl,F-A17(B)"
"LBS KIA,Aizawl",SERVICE,"BAWNGKAWN BRIGADE VENG,H/NO-N10/51",Aizwal,Mizoram,9233094779,service@lbskia.co.in,https://lbs-kiaaizawl.com,"https://www.google.com/maps/search/23.7568511,92.7294954,LBS%20KIA,Aizawl,H/NO-N10/51"
"Central Kia, Angul",SALES,"Plot no- 4123 Mouza- Gotamara,Tahsil- Banapal",Angul,Odisha,7440002901,customercare@centralkia.in,https://central-kia-angul.com,"https://www.google.com/maps/search/20.844864,85.184062,Central%20Kia,%20Angul,Tahsil-%20Banapal"
"Central Kia, Angul",SERVICE,"Plot no- 4123 Mouza- Gotamara,Tahsil- Banapal",Angul,Odisha,7440002936,i2sinchargeangul@centralkia.in,https://central-kia-angul.com,"https://www.google.com/maps/search/20.844864,85.184062,Central%20Kia,%20Angul,Tahsil-%20Banapal"
"Basanti Kia, Balasore",SALES,"Basanti Kia, N.H-16,At-Biruan,PO-Sergarh,",Balasore,Odisha,7077732182,smsales@basantikia.com,https://basanti-kia-balasore.com,"https://www.google.com/maps/search/21.4485826,86.8587483,Basanti%20Kia,%20Balasore,At-Biruan,PO-Sergarh,"
"Basanti Kia, Balasore",SERVICE,"Basanti Kia, N.H-16,At-Biruan,PO-Sergarh,",Balasore,Odisha,,smservice@basantikia.com,https://basanti-kia-balasore.com,"https://www.google.com/maps/search/21.4485826,86.8587483,Basanti%20Kia,%20Balasore,At-Biruan,PO-Sergarh,"
"Central Kia, Berhampur",SALES,"Plot No-689/4922, Nh-16,Mandiapalli, Jaganathpur, Berhampur,",Berhampur,Odisha,9124563167,sales.bpur@centralkia.in,,"https://www.google.com/maps/search/19.3269176,84.8844088,Central%20Kia,%20Berhampur,Mandiapalli,%20Jaganathpur,%20Berhampur,"
"Central Kia, Pahal",SALES,"PLOT NO:644/2148NH-16,PAHAL",Bhubaneshwar,Odisha,7440002919,customercare@centralkia.in,https://central-kia-pahal.com,"https://www.google.com/maps/search/20.3492,85.88621,Central%20Kia,%20Pahal,NH-16,PAHAL"
"Trupti Kia, Patrapada",SALES,"Plot No 99,Patrapada, NH-16, Bhubaneswar,",Bhubaneshwar,Odisha,9090388999,sales@truptikia.com,,"https://www.google.com/maps/search/20.243511,85.768725,Trupti%20Kia,%20Patrapada,Patrapada,%20NH-16,%20Bhubaneswar,"
"Central Kia, Pahal",PRE-OWNED CARS,"Plot No. 644/2148,645,646 & 647NH-16,PAHAL",Bhubaneshwar,Odisha,7440000832,kiakonfidence@centralkia.in,https://central-kia-pahal.com,"https://www.google.com/maps/search/20.3494159,85.8838781,Central%20Kia,%20Pahal,NH-16,PAHAL"
"Central Kia, Pahal",SERVICE,"PLOT NO:644/2148NH-16,PAHAL",Bhubaneshwar,Odisha,9437066538,servicemanager.bbsr@centralkia.in,https://central-kia-pahal.com,"https://www.google.com/maps/search/20.3492,85.88621,Central%20Kia,%20Pahal,NH-16,PAHAL"
"Trupti Kia, Patrapada",SERVICE,"Plot No 99,Patrapada, NH-16, Bhubaneswar,",Bhubaneshwar,Odisha,7606004617,gmservice@truptikia.com,,"https://www.google.com/maps/search/20.243597,85.768532,Trupti%20Kia,%20Patrapada,Patrapada,%20NH-16,%20Bhubaneswar,"
"Central Kia, Cuttack",SALES,"P No 9 & 10, K No 84 & 45/23, Adjacent Srusti Hospital, Ring Road,",Cuttack,Odisha,9237304769,sm2.bbsr@centralkia.in,,"https://www.google.com/maps/search/20.476674,85.8847577,Central%20Kia,%20Cuttack,%20Adjacent%20Srusti%20Hospital,%20Ring%20Road,"
"Krishna Kia, Beldihi",SALES,Plot - BL/8Kalunga Industrial Estate,Rourkela,Odisha,7852941115,krishnakiarourkela@gmail.com,https://krishna-kia-beldihi.com,"https://www.google.com/maps/search/22.238036,84.754812,Krishna%20Kia,%20Beldihi,Kalunga%20Industrial%20Estate"
"Krishna Kia, Beldihi",SERVICE,Plot - BL/8Kalunga Industrial Estate,Rourkela,Odisha,7852941741,krishnakiarourkela@gmail.com,https://krishna-kia-beldihi.com,"https://www.google.com/maps/search/22.238036,84.754812,Krishna%20Kia,%20Beldihi,Kalunga%20Industrial%20Estate"
"Central Kia, Sambalpur",SALES,"Plot No.234,235,236,237,250,Ainthapali, Village, Pardhiapali,",Sambalpur,Odisha,7440004263,customercare.sbp@centralkia.in,,"https://www.google.com/maps/search/21.516865,84.006451,Central%20Kia,%20Sambalpur,Ainthapali,%20Village,%20Pardhiapali,"
"ASJ Cars, Villupuram main road",SALES,"107/4, VILLIANUR MAIN ROAD, MOOLAKULAM,",Puducherry,Puducherry,6384447001,asjcarspondy@gmail.com,https://asj-cars-villupuram-main-road-kia.com,"https://www.google.com/maps/search/11.92825969,79.78252513,ASJ%20Cars,%20Villupuram%20main%20road,MOOLAKULAM,"
"ASJ Cars, Villupuram main road",SERVICE,"RS No. 151/7A, Pillaiarkuppam & RS No. Manapet, Bahour Commune, Pondicherry",Puducherry,Puducherry,6384445001,servicemanager@asjcarskia.com,https://asj-cars-villupuram-main-road-kia.com,"https://www.google.com/maps/search/11.80792908,79.7795676,ASJ%20Cars,%20Villupuram%20main%20road,Manapet,%20Bahour%20Commune,%20Pondicherry"
"Speedways Kia, GT road, Daburji",SALES,"Daburji, Amritsar1206, NH 1A, GT Road",Amritsar,Punjab,8872098550,kiaspeedways@gmail.com,https://speedways-kia-daburji.com,"https://www.google.com/maps/search/31.60354069,74.93813011,Speedways%20Kia,%20GT%20road,%20Daburji,1206,%20NH%201A,%20GT%20Road"
"Dada Motors, Mansa Road",SALES,"VPO Jassi Pauwali , G.T.Road(Mansa Road)Adjoining Sushant City 2",Bathinda,Punjab,8557889999,kiabtisaleshead@dadamotors.com,https://dada-motors-mansa-road-kia.com,"https://www.google.com/maps/search/30.1572076,74.9809545,Dada%20Motors,%20Mansa%20Road,Adjoining%20Sushant%20City%202"
"Dada Motors, Mansa Road",SERVICE,"VPO Jassi Pauwali , G.T.Road(Mansa Road)Adjoining Sushant City 2",Bathinda,Punjab,8557889999,headoffice@dadamotors.com,https://dada-motors-mansa-road-kia.com,"https://www.google.com/maps/search/30.1572076,74.9809545,Dada%20Motors,%20Mansa%20Road,Adjoining%20Sushant%20City%202"
"Gitansh Kia, Ferozepur",SALES,"Vill. Malwal Qudim, Moga-Ferozepur Road, Adjoining Genesis Dental College,",Ferozpur,Punjab,8264633033,edp@gitanshkia.in,,"https://www.google.com/maps/search/30.929860,74.636560,Gitansh%20Kia,%20Ferozepur,%20Adjoining%20Genesis%20Dental%20College,"
"Lally Kia, Hoshiarpur",SALES,"HB 245,Jalandhar Road, Hoshiarpur,",Hoshiarpur,Punjab,8552900009,smhsp@lallykia.in,,"https://www.google.com/maps/search/31.503997,75.857288,Lally%20Kia,%20Hoshiarpur,Jalandhar%20Road,%20Hoshiarpur,"
"Lally Motors, Hoshiarpur",SALES,"Village Singriwala Hb No-245,Jalandhar Road Hoshiarpur -146001",Hoshiarpur,Punjab,9976600009,saleshead@lallykia.in,https://lally-motors-hoshiarpur-kia.com,"https://www.google.com/maps/search/31.508711,75.863886,Lally%20Motors,%20Hoshiarpur,Jalandhar%20Road%20Hoshiarpur%20-146001"
"Lally Motors, Hoshiarpur",SERVICE,"Village Singriwala Hb No-245,Jalandhar Road Hoshiarpur -146001",Hoshiarpur,Punjab,9815011700,servicehsp@lallykia.in,https://lally-motors-hoshiarpur-kia.com,"https://www.google.com/maps/search/31.508711,75.863886,Lally%20Motors,%20Hoshiarpur,Jalandhar%20Road%20Hoshiarpur%20-146001"
"Lally Motors, Near Paragpur Gate",SALES,"G T Road, Opp Best Price, Paragpur,",Jalandhar,Punjab,9976600009,saleshead@lallykia.in,https://lally-motors-near-paragpur-gate-kia.com,"https://www.google.com/maps/search/31.288946,75.659690,Lally%20Motors,%20Near%20Paragpur%20Gate,Paragpur,"
"Yashodha Kia, Jalandhar",SALES,"Khasra No. 19632/9917 - 9921,Suchi Pind, Amritsar Bypass, Near Indian Oil Depo",Jalandhar,Punjab,8894670080,infojld@yashodha-kia.in,,"https://www.google.com/maps/search/31.33626,75.61161,Yashodha%20Kia,%20Jalandhar,Suchi%20Pind,%20%20Amritsar%20Bypass,%20Near%20Indian%20Oil%20Depo"
"Lally Motors CPO, Kot Kalan",PRE-OWNED CARS,"GT ROAD, KOT KALANMEHTAB COMPLEX, NEAR MCDONALD",Jalandhar,Punjab,9976600009,saleshead@lallykia.in,https://lally-motors-near-paragpur-gate-kia.com,"https://www.google.com/maps/search/31.288946,75.659690,Lally%20Motors%20CPO,%20Kot%20Kalan,MEHTAB%20COMPLEX,%20NEAR%20MCDONALD"
"Lally Kia, Kot Kalan, Jalandhar",SERVICE,"Old Cantt Road,Behind Grand Lilly Resort, Kot Kalan",Jalandhar,Punjab,9779280001,gmservice@lallykia.in,https://lally-motors-near-paragpur-gate-kia.com,"https://www.google.com/maps/search/31.28245,75.66187,Lally%20Kia,%20Kot%20Kalan,%20Jalandhar,Behind%20Grand%20Lilly%20Resort,%20Kot%20Kalan"
"Lally Motors, Near Paragpur Gate",SERVICE,"G T Road, Opp Best Price, Paragpur,",Jalandhar,Punjab,9492600005,servicehead@lallykia.in,https://lally-motors-near-paragpur-gate-kia.com,"https://www.google.com/maps/search/31.288946,75.659690,Lally%20Motors,%20Near%20Paragpur%20Gate,Paragpur,"
"Yashodha Kia, Jalandhar",SERVICE,"Khasra No. 19632/9917 - 9921,Suchi Pind, Amritsar Bypass, Near Indian Oil Depo",Jalandhar,Punjab,9564800007,headservicejld@yashodha-kia.in,,"https://www.google.com/maps/search/31.33667,76.61174,Yashodha%20Kia,%20Jalandhar,Suchi%20Pind,%20%20Amritsar%20Bypass,%20Near%20Indian%20Oil%20Depo"
"Vidhata KIA, Ludhiana",SALES,"Village Gahaur, Ferozepur Road,Mullanpur Dakha,Ludhiana,",Ludhiana,Punjab,8558844400,Sales@vidhatakia.com,,"https://www.google.com/maps/search/30.86274,75.72056,Vidhata%20KIA,%20Ludhiana,Mullanpur%20Dakha,Ludhiana,"
"Dada Motor, Opp. Dhandari Rly. Stn.",SALES,Dada Motors BXXIX/526 GiaspuraOpp. Dhandari Railway Station,Ludhiana,Punjab,8557889999,kiasaleshead@dadamotors.com,https://dada-motor-opp-dhandari-rly-stn-kia.com,"https://www.google.com/maps/search/30.8747615,75.9055257,Dada%20Motor,%20Opp.%20Dhandari%20Rly.%20Stn.,Opp.%20Dhandari%20Railway%20Station"
"Vidhata KIA, Ludhiana",SERVICE,"Village Gahaur, Ferozepur Road,Mullanpur Dakha,Ludhiana,",Ludhiana,Punjab,9888811180,service.gm@vidhatakia.com,,"https://www.google.com/maps/search/30.8634,75.72042,Vidhata%20KIA,%20Ludhiana,Mullanpur%20Dakha,Ludhiana,"
"Dada Motor, Opp. Dhandari Rly. Stn.",SERVICE,Dada Motors BXXIX/526 GiaspuraOpp. Dhandari Railway Station,Ludhiana,Punjab,8557889999,kiaservicehead@dadamotors.com,https://dada-motor-opp-dhandari-rly-stn-kia.com,"https://www.google.com/maps/search/30.8747615,75.9055257,Dada%20Motor,%20Opp.%20Dhandari%20Rly.%20Stn.,Opp.%20Dhandari%20Railway%20Station"
"Joshi Kia, Phase - 7 Mohali",SALES,"Plot No. C-108, Industrial Area, Phase 7, Mohali - 160055",Mohali,Punjab,7087000222,gaurav.misra@joshikia.in,https://joshi-kia-phase-7-mohali.com,"https://www.google.com/maps/search/30.72003,76.703683,Joshi%20Kia,%20Phase%20-%207%20Mohali,Phase%207,%20Mohali%20-%20160055"
"Joshi Kia, Phase - 7 Mohali",SERVICE,"PLOT NO C -144, INDUSTRIAL AREA, PHASE – 7",Mohali,Punjab,7087919100,servicemanager.mhl@joshikia.in,https://joshi-kia-industrial-area-phase-1.com,"https://www.google.com/maps/search/30.716648,76.699664,Joshi%20Kia,%20Phase%20-%207%20Mohali,INDUSTRIAL%20AREA,%20PHASE%20%E2%80%93%207"
"Speedways Kia, Pathankot",SALES,Near Simbal ChowkDibber Gharat Dalhousie Road,Pathankot,Punjab,7743002155,kiaspeedways@gmail.com,https://speedways-kia-near-simbal-chowk.com,"https://www.google.com/maps/search/32.273300,75.652200,Speedways%20Kia,%20Pathankot,Dibber%20Gharat%20Dalhousie%20Road"
"Yashodha Kia, Rajpura road",SALES,"Rajpura Road, PatialaKhasra No. 532/2(5-9),",Patiala,Punjab,8751900002,sales@yashodha-kia.in,https://yashodha-kia-rajpura-road.com,"https://www.google.com/maps/search/30.388298,76.494752,Yashodha%20Kia,%20Rajpura%20road,Khasra%20No.%20532/2(5-9),"
"Yashodha Kia, Rajpura road",SERVICE,"Rajpura Road, PatialaKhasra No. 532/2(5-9),",Patiala,Punjab,9217031080,service@yashodha-kia.in,https://yashodha-kia-rajpura-road.com,"https://www.google.com/maps/search/30.388298,76.494752,Yashodha%20Kia,%20Rajpura%20road,Khasra%20No.%20532/2(5-9),"
"Joshi Kia, Rupnagar (Ropar)",SALES,"Village Sukhrampur, Hadbast No 179at NH-21, Ropar-Chandigarh Road,",Ropar,Punjab,7087080444,info.rpr@joshikia.in,https://www.joshi-ventures-kia-ropar.com,"https://www.google.com/maps/search/30.95315016,76.53006234,Joshi%20Kia,%20Rupnagar%20(Ropar),at%20NH-21,%20Ropar-Chandigarh%20Road,"
"Yashodha Kia,Sangrur",SALES,Khasra No.171Mehlan - Delhi Road,Sangrur,Punjab,6280500001,sales@yashodha-kia.in,https://yashodha-kiasangrur.com,"https://www.google.com/maps/search/30.231217,75.845358,Yashodha%20Kia,Sangrur,Mehlan%20-%20Delhi%20Road"
"Yashodha Kia,Sangrur",SERVICE,Khasra No.171Mehlan - Delhi Road,Sangrur,Punjab,6280500001,Service.sngr@yashodha-kia.in,https://yashodha-kiasangrur.com,"https://www.google.com/maps/search/30.231217,75.845358,Yashodha%20Kia,Sangrur,Mehlan%20-%20Delhi%20Road"
"Joshi Kia, Zirakpur",SALES,"Sco No.16,17,18,19, Mohali Citi Square,Near Radisson Hotel, Zirakpur Patiala Road, Zirakpur",Zirakpur,Punjab,7087070333,info.zkr@joshikia.in,,"https://www.google.com/maps/search/30.6392820,76.8021724,Joshi%20Kia,%20Zirakpur,Near%20Radisson%20Hotel,%20Zirakpur%20Patiala%20Road,%20Zirakpur"
"Samradh Kia, Jaipur Road",SALES,"393/10, Opp Patel Stadium Jaipur RoadAjmer",Ajmer,Rajasthan,9414003348,ajmer@samradhkia.in,https://samradh-kia-jaipur-road.com,"https://www.google.com/maps/search/26.4665269,74.6390121,Samradh%20Kia,%20Jaipur%20Road,Ajmer"
"Samradh Kia, Jaipur Road",SERVICE,Khasra No. 319/320Bhoonaboy,Ajmer,Rajasthan,9414003348,sm@samradhkia.in,https://samradh-kia-jaipur-road.com,"https://www.google.com/maps/search/26.4665269,74.6390121,Samradh%20Kia,%20Jaipur%20Road,Bhoonaboy"
"Aravali Kia, Keshav Nagar",SALES,Plot No. 4 Keshav NagarNear Overbridge,Alwar,Rajasthan,7406346600,sm@aravalikia.in,https://aravali-kia-keshav-nagar.com,"https://www.google.com/maps/search/27.569829,76.619523%20,Aravali%20Kia,%20Keshav%20Nagar,Near%20Overbridge"
"Aravali Kia, Keshav Nagar",SERVICE,"Main Itarana Road, Near Vijay SolvexOld industrial Area",Alwar,Rajasthan,7668632668,gmservice@aravalikia.in,https://aravali-kia-keshav-nagar.com,"https://www.google.com/maps/search/27.540310,76.626854,Aravali%20Kia,%20Keshav%20Nagar,Old%20industrial%20Area"
"Aravali Kia, Bhiwadi",SALES,"K No. 436, 668/435, Ward No.1,Main Alwar-Bhiwadi By Pass Road,",BHIWADI,Rajasthan,7406346600,sales.bhiwadi@aravalikia.in,,"https://www.google.com/maps/search/28.064880,76.832570,Aravali%20Kia,%20Bhiwadi,Main%20Alwar-Bhiwadi%20By%20Pass%20Road,"
"Kumbhat Kia, Balotra",SALES,"Khasra No.279, Ward No 35,Pachpadra road, Balotra,",Balotra,Rajasthan,9873898953,info@kumbhatkia.in,,"https://www.google.com/maps/search/25.849370,72.250998,Kumbhat%20Kia,%20Balotra,Pachpadra%20road,%20Balotra,"
"Sandeep Cars, Ajmer Road",SALES,"Opp. Shriji ResortAjmer Road, Subhash Nagar",Bhilwara,Rajasthan,9772754444,gm@sandeepcars.com,https://sandeep-cars-ajmer-road-kia.com,"https://www.google.com/maps/search/25.369164,74.625280,Sandeep%20Cars,%20Ajmer%20Road,Ajmer%20Road,%20Subhash%20Nagar"
"Sandeep Cars, Ajmer Road",SERVICE,"H-7, Evergreen Tax ParkVillage Biliya Khurd",Bhilwara,Rajasthan,7230091030,gmservice@sandeepcars.com,https://sandeep-cars-ajmer-road-kia.com,"https://www.google.com/maps/search/25.362335,74.60463399999999,Sandeep%20Cars,%20Ajmer%20Road,Village%20Biliya%20Khurd"
"Morvi Kia, Jaipur Road",SALES,"Jaipur Road,Plot No.-08A, 08B, Amar Colony,",Bikaner,Rajasthan,7230036326,sales1s@morvikia.in,https://morvi-kia-jaipur-road.com,"https://www.google.com/maps/search/28.020967885811242%20,73.37282890707323,Morvi%20Kia,%20Jaipur%20Road,Plot%20No.-08A,%2008B,%20Amar%20Colony,"
"Morvi Kia, Gangashahar Road",SALES,"Opposite Rail Dada BariGangashahar Road,",Bikaner,Rajasthan,8094936666,sales@morvikia.in,https://morvi-kia-gangashahar-road.com,"https://www.google.com/maps/search/27.99692986,73.30753207,Morvi%20Kia,%20Gangashahar%20Road,Gangashahar%20Road,"
"Morvi Kia, Gangashahar Road",SERVICE,"Opposite Rail Dada BariGangashahar Road,",Bikaner,Rajasthan,8094936666,service@morvikia.in,https://morvi-kia-gangashahar-road.com,"https://www.google.com/maps/search/27.99692986,73.30753207,Morvi%20Kia,%20Gangashahar%20Road,Gangashahar%20Road,"
"Sandeep Cars, Chittorgarh",SALES,"Old Industrial Area,Plot No 3,",Chittorgarh,Rajasthan,7230061245,cco.manager@sandeepkia.in,https://sandeep-cars-chittorgarh-kia.com,"https://www.google.com/maps/search/24.899311,74.624407,Sandeep%20Cars,%20Chittorgarh,Plot%20No%203,"
